LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,wt_final_online,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
117,1.0,6.0,0.0,2.0,3.4523021683255473,8,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,,2.0,,8,6,55-64,,,2,active
117,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
117,1.0,4.0,1.0,2.0,0.8216128185322631,8,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,,1.0,,8,6,55-64,,,1,fairly_active
117,1.0,4.0,4.0,2.0,0.7337024351663122,8,4,35-44,1,twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,0.7174607305364121,8,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,1.2471416590245925,8,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,,0.0,0.0,0.6236797431133208,8,,,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,,1.0,,8,6,55-64,,,1,fairly_active
117,1.0,8.0,0.0,2.0,1.090077863736794,8,8,75-84,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,1.740066117485313,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,0.0,0.8801018109726755,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
117,1.0,3.0,0.0,0.0,7.209576278646482,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
117,1.0,5.0,0.0,2.0,0.4040222871735368,8,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,2.0,2.0,2.0015890802970024,8,5,45-54,1,twiceplus_volunteer,2,active
117,1.0,9.0,0.0,0.0,2.797384961053872,8,9,85+,0,not_twiceplus_volunteer,0,inactive
117,1.0,7.0,,0.0,,8,7,65-74,,,0,inactive
117,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
117,1.0,4.0,0.0,2.0,2.00846939304869,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.522100923655198,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,0.5223684076053203,8,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,1.0,2.0,1.100212098722862,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,2.9116515955574713,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,0.5226434653204209,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,0.0,1.9912422075882432,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
122,1.0,4.0,0.0,0.0,0.5449754208074729,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
122,1.0,4.0,0.0,1.0,1.3556176843702252,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,7.0,,0.0,,8,7,65-74,,,0,inactive
122,1.0,7.0,1.0,2.0,1.0208330391668026,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,2.0,0.7860608969168442,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,8.0,,2.0,,8,8,75-84,,,2,active
122,1.0,5.0,,2.0,,8,5,45-54,,,2,active
122,1.0,5.0,,2.0,,8,5,45-54,,,2,active
122,1.0,7.0,0.0,2.0,2.041666078333605,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,2.0,2.0,6.956550762759707,8,3,25-34,1,twiceplus_volunteer,2,active
122,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
122,1.0,5.0,0.0,0.0,1.9469617682819265,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
122,1.0,5.0,,0.0,,8,5,45-54,,,0,inactive
122,1.0,4.0,0.0,0.0,2.1039597345749232,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,0.0,2.16691282822121,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,0.0,1.8844220909051188,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,7.0,3.0,0.0,1.5721217938336884,8,7,65-74,1,twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,1.0,0.7890198313687875,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,4.0,0.0,2.0,2.71595342228523,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,,2.0,,8,4,35-44,,,2,active
122,1.0,2.0,,2.0,,8,2,16-24,,,2,active
122,1.0,8.0,,2.0,1.2128974172230578,8,8,75-84,,,2,active
122,1.0,8.0,0.0,2.0,1.9898956656153224,8,8,75-84,0,not_twiceplus_volunteer,2,active
122,1.0,2.0,1.0,1.0,3.574729712405755,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,5.0,0.0,1.0,2.8717333383531347,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,7.0,0.0,2.0,2.9937564161805006,8,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,,2.0,,8,7,65-74,,,2,active
122,1.0,5.0,0.0,2.0,2.0932518620131604,8,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,5.0,,2.0,,8,5,45-54,,,2,active
122,1.0,8.0,0.0,2.0,0.844860263593221,8,8,75-84,0,not_twiceplus_volunteer,2,active
122,1.0,8.0,,2.0,,8,8,75-84,,,2,active
122,1.0,8.0,,0.0,,8,8,75-84,,,0,inactive
122,1.0,4.0,0.0,2.0,0.7162258773099962,8,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,3.0,2.0,1.051504137392144,8,4,35-44,1,twiceplus_volunteer,2,active
122,1.0,4.0,0.0,1.0,1.6438212617271168,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,6.0,2.0,2.0,0.7740609948736231,8,6,55-64,1,twiceplus_volunteer,2,active
122,1.0,6.0,1.0,2.0,1.735870286011059,8,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,5.0,0.0,2.0,0.8463552478396243,8,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,5.0,0.0,1.0,0.3930511721986269,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,2.0,0.0,2.0,2.37912086699035,8,2,16-24,0,not_twiceplus_volunteer,2,active
122,1.0,8.0,0.0,2.0,2.4595388500212025,8,8,75-84,0,not_twiceplus_volunteer,2,active
122,1.0,,,2.0,,8,,,,,2,active
122,1.0,9.0,,0.0,,8,9,85+,,,0,inactive
126,1.0,4.0,0.0,0.0,1.6951863727693408,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,,2.0,,8,6,55-64,,,2,active
126,1.0,4.0,,1.0,,8,4,35-44,,,1,fairly_active
126,1.0,4.0,3.0,2.0,1.3126111897932695,8,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,5.0,,2.0,,8,5,45-54,,,2,active
126,1.0,5.0,,2.0,,8,5,45-54,,,2,active
126,1.0,5.0,2.0,2.0,0.7574523775584798,8,5,45-54,1,twiceplus_volunteer,2,active
126,1.0,4.0,,2.0,,8,4,35-44,,,2,active
126,1.0,4.0,0.0,2.0,2.653112267536528,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,0.6264860793893297,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,2.0,1.9860762205315736,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,3.0,1.0,2.0,1.1406162634173838,8,3,25-34,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,2.0,0.968463555348317,8,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,4.0,2.0,0.6766884503631697,8,6,55-64,1,twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,2.2222981091761596,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,,2.0,,8,7,65-74,,,2,active
126,1.0,7.0,0.0,2.0,2.016412339680773,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,,0.0,,8,7,65-74,,,0,inactive
126,1.0,,0.0,1.0,0.4932732840437279,8,,,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,,0.0,0.0,0.3518684877951096,8,,,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,1.0,2.0,0.8929273157912541,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,1.3020591854653447,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,1.0082061698403866,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,0.0,0.560064440828753,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
126,1.0,3.0,0.0,0.0,2.3006542744580045,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,0.0,2.3077512639373152,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,8.0,0.0,0.0,0.7849474992759758,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,2.0,1.2443667976780504,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,1.9460209100563417,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,2.968068705002925,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,,2.0,,8,4,35-44,,,2,active
126,1.0,4.0,0.0,0.0,2.1254797894373714,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,0.0,1.8642771182470204,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,2.0,1.2094662183714937,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,0.0,0.6243399816311815,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,0.0,0.9270642672092586,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,1.0082061698403866,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,2.0,0.5060006797315929,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,0.0,1.9460209100563417,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,0.0,2.3077512639373152,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,2.5364158477536125,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,1.0,3.0070389855568345,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,5.0,1.0,2.0,2.1051848604816676,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,0.0,2.961457312431794,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,0.0,5.3130343403041085,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,2.0,2.0,0.0,4.780759119567119,8,2,16-24,1,twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,2.0,1.4128591430411064,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,1.264919755367951,8,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,2.0,1.4280951189066278,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,0.0,1.4128591430411064,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,0.0,0.5062131091278528,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,0.702279793963755,8,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,0.0,2.0,0.431049134694545,8,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,,0.0,,8,7,65-74,,,0,inactive
126,1.0,4.0,,2.0,,8,4,35-44,,,2,active
126,1.0,8.0,,0.0,,8,8,75-84,,,0,inactive
126,1.0,6.0,0.0,0.0,1.5180020391947788,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,1.0,0.8063107774659081,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,5.0,0.0,2.0,0.6852259151979748,8,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,4.0,2.0,0.6563055948966349,8,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,0.9635341049238694,8,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,2.0,0.0,0.0,2.655746466008715,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
129,1.0,6.0,0.0,0.0,2.942535969977513,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
129,1.0,2.0,0.0,2.0,3.338585917177974,8,2,16-24,0,not_twiceplus_volunteer,2,active
129,1.0,2.0,0.0,2.0,1.7754810845432665,8,2,16-24,0,not_twiceplus_volunteer,2,active
129,1.0,2.0,0.0,2.0,1.7754810845432665,8,2,16-24,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,2.0,2.940380636441263,8,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,3.0,0.0,0.0,9.708354178167951,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,0.0,1.0,1.2511312024141934,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,3.0,0.0,1.0,0.7429445996575826,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,2.0,0.0,1.0,0.7454833956739397,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,4.0,0.0,0.0,3.386047969248644,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
129,1.0,6.0,0.0,0.0,0.4284280602085477,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,0.0,2.0,0.9481552017665408,8,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,,2.0,,8,5,45-54,,,2,active
129,1.0,6.0,,2.0,,8,6,55-64,,,2,active
129,1.0,7.0,0.0,0.0,0.5964748018466083,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,3.0,2.0,1.5177225930495282,8,3,25-34,1,twiceplus_volunteer,2,active
129,1.0,3.0,0.0,1.0,0.951385888187601,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,6.0,0.0,2.0,0.3471166673400089,8,6,55-64,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,1.0,0.7712334756083685,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,4.0,0.0,2.0,0.5839595735797383,8,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,,2.0,,8,5,45-54,,,2,active
129,1.0,5.0,0.0,0.0,0.6523755990939739,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,0.0,0.0,0.7195211333900693,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,0.0,2.0,1.3800645794296995,8,3,25-34,0,not_twiceplus_volunteer,2,active
129,1.0,3.0,,2.0,,8,3,25-34,,,2,active
129,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
129,1.0,5.0,0.0,0.0,1.273765128115577,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,0.0,0.0,0.7185459237019987,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,8.0,0.0,0.0,1.145838760128037,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,4.0,1.0,2.1558276688618307,8,3,25-34,1,twiceplus_volunteer,1,fairly_active
129,1.0,6.0,4.0,2.0,2.5728269704331175,8,6,55-64,1,twiceplus_volunteer,2,active
129,1.0,6.0,4.0,2.0,0.592698975209365,8,6,55-64,1,twiceplus_volunteer,2,active
129,1.0,8.0,,0.0,,8,8,75-84,,,0,inactive
129,1.0,5.0,0.0,0.0,1.1524282885845825,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,6.0,4.0,2.0,0.9966545263645692,8,6,55-64,1,twiceplus_volunteer,2,active
129,1.0,7.0,,2.0,,8,7,65-74,,,2,active
129,1.0,3.0,0.0,2.0,1.3800645794296995,8,3,25-34,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,2.0,3.0640329235577837,8,4,35-44,0,not_twiceplus_volunteer,2,active
135,1.0,6.0,0.0,2.0,0.5730661469010867,8,6,55-64,0,not_twiceplus_volunteer,2,active
135,1.0,6.0,0.0,1.0,0.5730661469010867,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,3.0,0.0,2.0,1.364119835217642,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,0.0,2.0,0.9274824395291188,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,1.0,2.0,1.6963678949795822,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,0.0,2.0,1.2366432527054916,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,4.0,0.0,1.0,0.457111303019737,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,3.0,0.0,2.0,0.8535458692645492,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,0.0,2.0,4.574037891874069,8,2,16-24,0,not_twiceplus_volunteer,2,active
135,1.0,4.0,0.0,0.0,0.8305171611627576,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
135,1.0,7.0,0.0,2.0,1.1645646208021032,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,,2.0,,8,7,65-74,,,2,active
135,1.0,4.0,0.0,2.0,0.4203047166845325,8,4,35-44,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,,2.0,,8,5,45-54,,,2,active
135,1.0,7.0,0.0,2.0,1.7076361157093525,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,4.0,0.0,2.0,0.8998543823196148,8,4,35-44,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,,1.0,,8,2,16-24,,,1,fairly_active
135,1.0,3.0,0.0,2.0,1.6963678949795822,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,0.0,2.0,0.7119308112066901,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,0.0,2.0,0.4770059799422322,8,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,0.0,2.0,0.7723687498997914,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,0.0,0.0,0.351563070939216,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
135,1.0,5.0,0.0,1.0,0.2843270472521917,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,3.0,2.0,2.0,0.6567630602968006,8,3,25-34,1,twiceplus_volunteer,2,active
135,1.0,3.0,0.0,2.0,0.9659520025033334,8,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,0.0,2.0,2.2176542682927325,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,0.0,2.0,1.7076361157093525,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,6.0,,2.0,,8,6,55-64,,,2,active
135,1.0,3.0,,2.0,,8,3,25-34,,,2,active
135,1.0,5.0,0.0,2.0,0.3467397372622479,8,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,0.0,2.0,1.2546482612234409,8,2,16-24,0,not_twiceplus_volunteer,2,active
135,1.0,7.0,0.0,0.0,1.1645646208021032,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
135,1.0,8.0,0.0,0.0,1.0267589663274284,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
135,1.0,6.0,0.0,2.0,1.550613579469751,8,6,55-64,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,0.0,0.0,1.849184599382631,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
135,1.0,5.0,4.0,0.0,1.7199289831015332,8,5,45-54,1,twiceplus_volunteer,0,inactive
135,1.0,5.0,0.0,1.0,4.352094887710811,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,5.0,,1.0,,8,5,45-54,,,1,fairly_active
135,1.0,4.0,,2.0,,8,4,35-44,,,2,active
135,1.0,7.0,,2.0,,8,7,65-74,,,2,active
135,1.0,3.0,,2.0,,8,3,25-34,,,2,active
135,1.0,7.0,0.0,2.0,0.7680817934415287,8,7,65-74,0,not_twiceplus_volunteer,2,active
135,1.0,6.0,,2.0,,8,6,55-64,,,2,active
136,1.0,2.0,0.0,2.0,0.5338304864897041,8,2,16-24,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,0.0,2.0,0.3078915929980688,8,5,45-54,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,1.0,0.3326305816081906,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,5.0,0.0,2.0,1.085910237215438,8,5,45-54,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,0.0,1.0,0.5159437013463202,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,6.0,0.0,2.0,1.3299036208181216,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,0.0,2.0,2.077203515786044,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,0.0,1.0,0.3976300506276485,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,7.0,,2.0,,8,7,65-74,,,2,active
136,1.0,6.0,,2.0,,8,6,55-64,,,2,active
136,1.0,5.0,0.0,2.0,0.8775620909596679,8,5,45-54,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,0.0,2.0,0.4166748921485291,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,0.0,2.0,0.2174745542032545,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,2.0,1.2928884506311842,8,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,2.0,1.203276619573093,8,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,0.0,0.8284474654932841,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
136,1.0,5.0,0.0,0.0,0.7624044724767207,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
136,1.0,7.0,0.0,0.0,0.4324329215159906,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
136,1.0,6.0,0.0,1.0,0.4498762789312069,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,7.0,0.0,0.0,1.862426724249692,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
136,1.0,3.0,,2.0,,8,3,25-34,,,2,active
136,1.0,3.0,0.0,2.0,1.1938268387061626,8,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,2.0,1.7558530911675705,8,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,4.0,0.0,2.0,1.7799054248828727,8,4,35-44,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,0.0,1.0,0.6684405118163878,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,5.0,0.0,1.0,0.8519103784528993,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
136,1.0,8.0,0.0,2.0,0.6938863660306174,8,8,75-84,0,not_twiceplus_volunteer,2,active
136,1.0,9.0,,0.0,,8,9,85+,,,0,inactive
136,1.0,6.0,0.0,2.0,0.2402190113108203,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,2.0,0.0,0.0,0.3032848614387287,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
136,1.0,8.0,0.0,2.0,1.3877727320612347,8,8,75-84,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,0.0,2.0,0.9387771635612864,8,6,55-64,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,0.0,2.0,0.590694866427952,8,5,45-54,0,not_twiceplus_volunteer,2,active
136,1.0,4.0,0.0,2.0,0.3635439023600034,8,4,35-44,0,not_twiceplus_volunteer,2,active
136,1.0,6.0,,2.0,,8,6,55-64,,,2,active
136,1.0,6.0,,2.0,,8,6,55-64,,,2,active
136,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
136,1.0,7.0,,0.0,,8,7,65-74,,,0,inactive
136,1.0,6.0,0.0,0.0,0.4375636108028437,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
136,1.0,4.0,0.0,2.0,0.4521548604657552,8,4,35-44,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,4.0,2.0,0.2556206167532395,8,5,45-54,1,twiceplus_volunteer,2,active
136,1.0,4.0,0.0,0.0,0.5933017895782814,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
136,1.0,4.0,3.0,2.0,0.5933017895782814,8,4,35-44,1,twiceplus_volunteer,2,active
136,1.0,3.0,0.0,2.0,0.9550615382766422,8,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,4.0,0.0,2.0,0.8082480766099418,8,4,35-44,0,not_twiceplus_volunteer,2,active
139,1.0,6.0,0.0,2.0,0.3055986916954186,8,6,55-64,0,not_twiceplus_volunteer,2,active
139,1.0,3.0,0.0,1.0,1.1896769571141173,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
139,1.0,6.0,0.0,2.0,0.2584855290975291,8,6,55-64,0,not_twiceplus_volunteer,2,active
139,1.0,6.0,0.0,2.0,0.2452772735052969,8,6,55-64,0,not_twiceplus_volunteer,2,active
139,1.0,4.0,0.0,2.0,0.3093833862510941,8,4,35-44,0,not_twiceplus_volunteer,2,active
139,1.0,2.0,0.0,2.0,1.876894463335764,8,2,16-24,0,not_twiceplus_volunteer,2,active
139,1.0,6.0,,0.0,,8,6,55-64,,,0,inactive
139,1.0,5.0,0.0,2.0,0.3383913948660432,8,5,45-54,0,not_twiceplus_volunteer,2,active
139,1.0,6.0,0.0,0.0,1.0779240088771076,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
139,1.0,5.0,0.0,2.0,0.6955927831365295,8,5,45-54,0,not_twiceplus_volunteer,2,active
139,1.0,8.0,0.0,0.0,2.502338433255647,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
139,1.0,5.0,0.0,2.0,0.6595861837961365,8,5,45-54,0,not_twiceplus_volunteer,2,active
139,1.0,5.0,,2.0,,8,5,45-54,,,2,active
139,1.0,4.0,0.0,2.0,0.6512802246247894,8,4,35-44,0,not_twiceplus_volunteer,2,active
139,1.0,4.0,0.0,1.0,0.8421286958882075,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
139,1.0,6.0,0.0,2.0,0.5559128734087975,8,6,55-64,0,not_twiceplus_volunteer,2,active
139,1.0,6.0,0.0,2.0,0.3044983126830813,8,6,55-64,0,not_twiceplus_volunteer,2,active
139,1.0,2.0,0.0,1.0,1.3838807280460124,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
139,1.0,5.0,0.0,2.0,0.9274570255888444,8,5,45-54,0,not_twiceplus_volunteer,2,active
139,1.0,5.0,0.0,0.0,0.6747316053086218,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
139,1.0,6.0,0.0,1.0,0.513083072094919,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
139,1.0,6.0,0.0,2.0,0.9493749550148656,8,6,55-64,0,not_twiceplus_volunteer,2,active
