LA_2023,age_group,activity_suffix,year,activity_inactive_rate,activity_fairly_active_rate,activity_active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
107,35-44,AIKIDO_S04,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,AIRGUN_S08,9,0.991890012546499,0.0,0.0081099874535009,8,0,114.0,98,0.0,False,False,False
107,35-44,ARCHERY_J01,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BADMINTON_G02,9,0.975362246729044,0.009046599001599,0.0155911542693568,8,0,119.0,98,0.0,False,False,False
107,35-44,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BASKETBALL_F07,9,0.9829187352660586,0.0114825882212502,0.0055986765126909,8,0,119.0,98,0.0,False,False,False
107,35-44,BOCCIA_L11,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BOULES_L12,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BOWLSBOULES_C12,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,BOWLSCROWNGREEN_U19,9,0.99800418448277,0.0019958155172298,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,BOWLS_L10,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,BOXINGTRAD_S01,9,0.978115020506362,0.0122464454221196,0.0096385340715181,8,0,119.0,98,0.0,False,False,False
107,35-44,CAVING_H02,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,CHEERLEADING_L15,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,CLIMBWALL_R02,9,0.993851201276542,0.0,0.0061487987234579,8,0,114.0,98,0.0,False,False,False
107,35-44,CRICKETLONG_Q06,9,0.9928194900602236,0.0,0.0071805099397763,8,0,114.0,98,0.0,False,False,False
107,35-44,CRICKETOTH_Q12,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,CRICKETSHORT_Q07,9,0.9928194900602236,0.0,0.0071805099397763,8,0,114.0,98,0.0,False,False,False
107,35-44,CROQUET_I05,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,CYCBMX_N03,9,0.9975465129135184,0.0,0.0024534870864816,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCCROSS_N06,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCLEISURE_N01,9,0.8958163045054423,0.0659085996358919,0.0382750958586657,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCMOUNTAIN_N02,9,0.9964382483961016,0.0035617516038982,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCROAD_N04,9,0.993367098205814,0.0066329017941858,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCTRACK_N05,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,CYCTRAV_B04,9,0.9263574184373796,0.01973428135164,0.0539083002109802,8,0,119.0,98,0.0,False,False,False
107,35-44,CYC_OLD_M02,9,0.9003684082604588,0.0618196903574999,0.0378119013820412,8,0,119.0,98,0.0,False,False,False
107,35-44,DANCEART_B05,9,0.9935517672916434,0.0052882674828647,0.0011599652254918,8,0,119.0,98,0.0,False,False,False
107,35-44,DANCEOTHER_O01,9,0.9722824320860912,0.0129633810114792,0.0147541869024293,8,0,119.0,98,0.0,False,False,False
107,35-44,DARTS_I08,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,DIVING_U05,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,DODGEBALL_F12,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,DRIVINGRANGE_U10,9,0.9890206005417518,0.008302244893209,0.0026771545650392,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTOTHER_U17,9,0.98452642216529,0.0,0.0154735778347098,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,EQUEST_L09,9,0.9812811877074528,0.0047272795681586,0.0139915327243883,8,0,119.0,98,0.0,False,False,False
107,35-44,FELLRUNNING_L04,9,0.987623007081137,0.00984776291477,0.0025292300040928,8,0,119.0,98,0.0,False,False,False
107,35-44,FENCING_J03,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,FOOTBALL11_Q01,9,0.9952070472354692,0.0027971372473007,0.0019958155172298,8,0,114.0,98,0.0,False,False,False
107,35-44,FOOTBALLOTHER_Q05,9,0.9885564988828884,0.0023459521620446,0.0090975489550667,8,0,114.0,98,0.0,False,False,False
107,35-44,FOOTBALLSMALL_Q02,9,0.9734413500676964,0.0139083281299092,0.012650321802394,8,0,114.0,98,0.0,False,False,False
107,35-44,FOOTBALLWALK_Q04,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,FOOTBALL_F01,9,0.9577403496706598,0.0243994288460002,0.0178602214833399,8,0,119.0,98,0.0,False,False,False
107,35-44,FRISBEE_I03,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,FUTSAL_Q03,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,GARDENTRAMP_L14,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,GARD_B08,9,0.882424091601078,0.0556051503271221,0.0619707580717997,8,0,119.0,98,0.0,False,False,False
107,35-44,GLIDING_H08,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,GOALBALL_F15,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,GOLFADV_U11,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,GOLFFULL_U08,9,0.9926595483807574,0.0,0.0073404516192425,8,0,114.0,98,0.0,False,False,False
107,35-44,GOLFSHORT_U09,9,0.9868679917476972,0.0131320082523028,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,GOLF_L08,9,0.9715605709451024,0.019381300014243,0.0090581290406545,8,0,119.0,98,0.0,False,False,False
107,35-44,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,GYMNASTICS_L13,9,0.9955455762915068,0.004454423708493,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,GYMTRAMPCHEER_C13,9,0.9955455762915068,0.004454423708493,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,HANDBALL_F16,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,HIGHROPES_H14,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,HOCKEY_F09,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,ICEHOCKEY_K03,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,ICESKATING_I02,9,0.9987199274279636,0.0012800725720362,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,JUJITSU_S03,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,KARATE_S02,9,0.9965367235968882,0.0034632764031117,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,KARTING_U26,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,LACROSSE_F14,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,LIFESAVING_H13,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,MARTIAL_J07,9,0.9942695502421732,0.0057304497578266,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,MODPENT_L06,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,MOTORSPORTS_L18,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,NETBALL_F06,9,0.997971479276661,0.0,0.002028520723339,8,0,119.0,98,0.0,False,False,False
107,35-44,ORIENTEERING_H04,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,PARKOUR_H05,9,0.9941851414755344,0.0018046581352713,0.0040102003891943,8,0,119.0,98,0.0,False,False,False
107,35-44,POOL_I07,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RIFLE_S09,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,ROCKCLIMB_R01,9,0.993851201276542,0.0061487987234579,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,ROLLERSKATING_L16,9,0.993578464085243,0.0064215359147569,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,ROUNDERS_F11,9,0.9974707699959072,0.0025292300040928,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,ROWINGWATER_R04,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYUNION_F03,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUGBYUNTOUCH_Q14,9,1.0,0.0,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,RUNJOG_U07,9,0.8187211225740926,0.1013162448713062,0.0799626325546012,8,0,119.0,98,0.0,False,False,False
107,35-44,SHOOTING_J08,9,0.9926667797155806,0.0,0.0073332202844194,8,0,119.0,98,0.0,False,False,False
107,35-44,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SKIING_T01,9,0.9958479303040328,0.004152069695967,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,SKITTLES_I09,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SLEDDING_K02,9,0.9981953418647286,0.0018046581352713,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SNOOKER_I06,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,SNOWBOARDING_T02,9,0.99800418448277,0.0019958155172298,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,SNOWSPORT_K01,9,0.996245611735978,0.0037543882640218,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,TABLETENNIS_G03,9,0.9960740828517374,0.0018046581352713,0.002121259012991,8,0,119.0,98,0.0,False,False,False
107,35-44,TAEKWONDO_J05,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,TENNIS_G01,9,0.9573996164808178,0.0170019934680912,0.0255983900510907,8,0,119.0,98,0.0,False,False,False
107,35-44,TENPIN_I04,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,TRACKANDFIELD_L02,9,0.9967998185080468,0.0,0.0032001814919534,8,0,119.0,98,0.0,False,False,False
107,35-44,TRAMPOLINING_U25,9,0.9950737440050438,0.0049262559949561,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,TRIATHLON_L05,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,VOLLEYBALL_F10,9,0.9874495526864228,0.0,0.0125504473135772,8,0,119.0,98,0.0,False,False,False
107,35-44,WALKTRAV_B02,9,0.6638181918105753,0.0891204504164613,0.2470613577729633,8,0,119.0,98,0.0,False,False,False
107,35-44,WATERPOLO_U06,9,0.99657593928368,0.0034240607163201,0.0,8,0,114.0,98,0.0,False,False,False
107,35-44,WATERSKIING_H10,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WINTER_C10,9,0.9949655391639416,0.0050344608360581,0.0,8,0,119.0,98,0.0,False,False,False
107,35-44,WRESTLING_J09,9,1.0,0.0,0.0,8,0,119.0,98,0.0,False,False,False
107,45-54,ABSEILING_H03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ACTTRAV_C03,9,0.5681409202219148,0.1441469695305028,0.2877121102475824,8,0,99.5,81,0.0,False,False,False
107,45-54,AIKIDO_S04,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,AIRGUN_S08,9,0.9955652133306574,0.0,0.0044347866693425,8,0,94.5,76,0.0,False,False,False
107,45-54,ARCHERY_J01,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BADMINTON_G02,9,0.9581973830491314,0.01068561823868,0.0311169987121887,8,0,99.5,81,0.0,False,False,False
107,45-54,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BASKETBALL_F07,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOCCIA_L11,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOULES_L12,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSBOULES_C12,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,BOWLSCROWNGREEN_U19,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,BOWLS_L10,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,BOXINGTRAD_S01,9,0.997800718407546,0.0,0.0021992815924539,8,0,99.5,81,0.0,False,False,False
107,45-54,CAVING_H02,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CHEERLEADING_L15,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CLIMBWALL_R02,9,0.9651973706635938,0.0143995174347874,0.0204031119016188,8,0,94.5,76,0.0,False,False,False
107,45-54,CRICKETLONG_Q06,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CRICKETOTH_Q12,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CRICKETSHORT_Q07,9,0.9906480970940288,0.0093519029059711,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CROQUET_I05,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,CYCBMX_N03,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCCROSS_N06,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCLEISURE_N01,9,0.90779401827434,0.0207482824119124,0.0714576993137473,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCMOUNTAIN_N02,9,0.9877278124828602,0.0122721875171396,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCROAD_N04,9,0.9711785587620048,0.0026308053118393,0.0261906359261559,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCTRACK_N05,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,CYCTRAV_B04,9,0.896416472624757,0.0229358587254672,0.0806476686497758,8,0,99.5,81,0.0,False,False,False
107,45-54,CYC_OLD_M02,9,0.8632101271696939,0.0300632958174528,0.1067265770128533,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEART_B05,9,0.9708762590400942,0.0166813463731758,0.01244239458673,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEOTHER_O01,9,0.9323511352451556,0.0203226459092145,0.0473262188456301,8,0,99.5,81,0.0,False,False,False
107,45-54,DARTS_I08,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,DIVING_U05,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,DODGEBALL_F12,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,DRIVINGRANGE_U10,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTOTHER_U17,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,EQUEST_L09,9,0.995479393836197,0.004520606163803,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,FELLRUNNING_L04,9,0.9843057314439944,0.0082047928195268,0.0074894757364787,8,0,99.5,81,0.0,False,False,False
107,45-54,FENCING_J03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,FOOTBALL11_Q01,9,0.9906480970940288,0.0093519029059711,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,FOOTBALLOTHER_Q05,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,FOOTBALLSMALL_Q02,9,0.9749860287509146,0.0250139712490854,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,FOOTBALLWALK_Q04,9,0.9982883784915504,0.0,0.0017116215084497,8,0,94.5,76,0.0,False,False,False
107,45-54,FOOTBALL_F01,9,0.9782473057377206,0.0127477877581082,0.0090049065041714,8,0,99.5,81,0.0,False,False,False
107,45-54,FRISBEE_I03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,FUTSAL_Q03,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,GARDENTRAMP_L14,9,0.9966170829633686,0.0033829170366314,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GARD_B08,9,0.7817770570482891,0.0536158389090882,0.1646071040426226,8,0,99.5,81,0.0,False,False,False
107,45-54,GLIDING_H08,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GOALBALL_F15,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GOLFADV_U11,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,GOLFFULL_U08,9,0.9899180987015924,0.0,0.0100819012984073,8,0,94.5,76,0.0,False,False,False
107,45-54,GOLFSHORT_U09,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,GOLF_L08,9,0.9917940635211954,0.0,0.0082059364788047,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,GYMNASTICS_L13,9,0.991662507907916,0.008337492092084,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMTRAMPCHEER_C13,9,0.9882795908712848,0.0117204091287154,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,HANDBALL_F16,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,HIGHROPES_H14,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,HOCKEY_F09,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ICEHOCKEY_K03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ICESKATING_I02,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,JUJITSU_S03,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,KARATE_S02,9,0.9959092708276202,0.0,0.0040907291723798,8,0,94.5,76,0.0,False,False,False
107,45-54,KARTING_U26,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,LACROSSE_F14,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,LIFESAVING_H13,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,MARTIAL_J07,9,0.9842280485423008,0.0,0.015771951457699,8,0,99.5,81,0.0,False,False,False
107,45-54,MODPENT_L06,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,NETBALL_F06,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ORIENTEERING_H04,9,0.990368036245971,0.0,0.0096319637540291,8,0,99.5,81,0.0,False,False,False
107,45-54,PARKOUR_H05,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,POOL_I07,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RIFLE_S09,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ROUNDERS_F11,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,ROWINGWATER_R04,9,0.9975085167931356,0.0,0.0024914832068643,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYUNION_F03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUGBYUNTOUCH_Q14,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,RUNJOG_U07,9,0.8962890869985571,0.0594274846518986,0.0442834283495442,8,0,99.5,81,0.0,False,False,False
107,45-54,SHOOTING_J08,9,0.996390405278871,0.0,0.003609594721129,8,0,99.5,81,0.0,False,False,False
107,45-54,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SKIING_T01,9,0.9939218959109448,0.0060781040890553,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,SKITTLES_I09,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SLEDDING_K02,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOOKER_I06,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOWBOARDING_T02,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,SNOWSPORT_K01,9,0.9950528640788984,0.0049471359211015,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TABLETENNIS_G03,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TAEKWONDO_J05,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TENNIS_G01,9,0.9854304010319044,0.0122635705239589,0.0023060284441368,8,0,99.5,81,0.0,False,False,False
107,45-54,TENPIN_I04,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TRACKANDFIELD_L02,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,TRAMPOLINING_U25,9,0.9979031878046952,0.0020968121953048,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,TRIATHLON_L05,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,VOLLEYBALL_F10,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WALKTRAV_B02,9,0.6070134623361211,0.1612769114312029,0.231709626232676,8,0,99.5,81,0.0,False,False,False
107,45-54,WATERPOLO_U06,9,1.0,0.0,0.0,8,0,94.5,76,0.0,False,False,False
107,45-54,WATERSKIING_H10,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WINTER_C10,9,0.9950528640788984,0.0049471359211015,0.0,8,0,99.5,81,0.0,False,False,False
107,45-54,WRESTLING_J09,9,1.0,0.0,0.0,8,0,99.5,81,0.0,False,False,False
107,55-64,ABSEILING_H03,9,1.0,0.0,0.0,8,0,77.0,59,0.0,False,False,False
