LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,volunteering_weight,weight_source,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
114,1.0,6.0,,1.0,,wt_final_online,6,6,55-64,,,1,fairly_active
114,1.0,5.0,0.0,2.0,1.5858581877022782,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,8.0,4.0,2.0,2.7628899891898633,wt_final_online,6,8,75-84,1,twiceplus_volunteer,2,active
114,1.0,5.0,0.0,2.0,1.4710577819755175,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,0.0,2.0,4.956029449605716,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,1.0,0.8017117288750223,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
114,1.0,4.0,0.0,0.0,5.738877770754398,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
114,1.0,3.0,0.0,2.0,1.9295154083069237,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,2.0,2.5810336133630383,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,2.0,0.9967932097277992,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,,0.0,0.0,0.6258531086497667,wt_final_online,6,,,0,not_twiceplus_volunteer,0,inactive
114,1.0,5.0,0.0,2.0,0.961979417177638,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,0.0,0.0,1.0914571444074384,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
114,1.0,6.0,2.0,2.0,2.9015558195336344,wt_final_online,6,6,55-64,1,twiceplus_volunteer,2,active
114,1.0,3.0,2.0,2.0,0.8748972186675952,wt_final_online,6,3,25-34,1,twiceplus_volunteer,2,active
114,1.0,3.0,0.0,2.0,1.0701935317256028,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
114,1.0,7.0,0.0,1.0,1.0083930057517096,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
114,1.0,2.0,0.0,0.0,2.055185094796281,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
114,1.0,2.0,0.0,0.0,6.5815328151128485,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
114,1.0,5.0,0.0,2.0,0.3084674453378148,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,8.0,0.0,2.0,3.1419484612611823,wt_final_online,6,8,75-84,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,1.2953081364844838,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,2.0,0.7161631956950364,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,1.011375403869464,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,0.3649664751872896,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,1.0,4.632564519889977,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,3.0,0.0,2.0,2.0670951261221755,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,0.6562558323664043,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,1.6542621672633535,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,2.0,0.0,2.0,1.154680923481588,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,1.9603023665390784,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,2.0,0.6964561343426989,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,1.0,1.0335475630610875,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,2.0,0.0,2.0,2.657892193313506,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,2,active
117,1.0,2.0,0.0,0.0,2.4300679623088746,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
117,1.0,5.0,0.0,2.0,1.2214156295454186,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,2.0,0.0,0.0,0.8505301642761756,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,0.0,1.0,0.3796423830893274,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,6.0,0.0,2.0,0.7452933918368922,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,0.7452933918368922,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
117,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
117,1.0,4.0,0.0,2.0,0.6000677172982661,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,2.497286725263107,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,3.0,2.0,0.9593220883137706,wt_final_online,6,4,35-44,1,twiceplus_volunteer,2,active
117,1.0,4.0,0.0,0.0,1.011375403869464,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
117,1.0,4.0,0.0,0.0,1.4776757596280854,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
117,1.0,4.0,,1.0,,wt_final_online,6,4,35-44,,,1,fairly_active
117,1.0,3.0,0.0,1.0,3.900638029691043,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,4.0,0.0,2.0,3.0341263476492757,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,7.0,,2.0,,wt_final_online,6,7,65-74,,,2,active
117,1.0,7.0,,2.0,,wt_final_online,6,7,65-74,,,2,active
117,1.0,7.0,0.0,2.0,0.8218751846180825,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
117,1.0,7.0,0.0,2.0,0.9829905429839292,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
117,1.0,4.0,0.0,2.0,1.1989711448047575,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
117,1.0,7.0,0.0,2.0,1.0343375126275385,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
117,1.0,6.0,0.0,2.0,1.1812907424508494,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,0.8606467773386964,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,1.0,1.2624118515914355,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
117,1.0,2.0,0.0,2.0,1.016049827856686,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,2,active
117,1.0,5.0,0.0,2.0,0.9773177952785014,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
117,1.0,3.0,0.0,0.0,5.834281948514827,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,0.0,0.0,6.318877923225014,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
117,1.0,4.0,0.0,0.0,2.497451253680685,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
117,1.0,7.0,0.0,0.0,4.162357655758132,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,0,inactive
117,1.0,7.0,0.0,2.0,1.2935458330559448,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,,0.0,,wt_final_online,6,7,65-74,,,0,inactive
122,1.0,5.0,0.0,2.0,2.390219796281064,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,5.0,0.0,0.0,2.1423686319028565,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,2.0,2.0,0.8022616707354132,wt_final_online,6,6,55-64,1,twiceplus_volunteer,2,active
122,1.0,5.0,0.0,2.0,0.9665310891597046,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,1.0,3.270928718059878,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,3.0,0.0,0.0,3.270928718059878,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
122,1.0,4.0,0.0,2.0,3.426553047730388,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,2.461603680514477,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,2.0,1.727385936766627,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,1.0,1.1475971582096731,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,3.0,0.0,2.0,0.9999898560567748,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,3.0,0.0,2.0,1.6167702505646295,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
122,1.0,8.0,0.0,2.0,5.588646072790908,wt_final_online,6,8,75-84,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,1.291288149388291,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,4.0,0.0,2.0,0.7908983131539148,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,0.0,1.0,0.8509833874443241,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,2.0,4.0,2.0,0.358235480449682,wt_final_online,6,2,16-24,1,twiceplus_volunteer,2,active
122,1.0,6.0,,1.0,,wt_final_online,6,6,55-64,,,1,fairly_active
122,1.0,7.0,,2.0,,wt_final_online,6,7,65-74,,,2,active
122,1.0,6.0,0.0,2.0,1.535792762740577,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,8.0,,2.0,,wt_final_online,6,8,75-84,,,2,active
122,1.0,9.0,0.0,0.0,3.725764305833836,wt_final_online,6,9,85+,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,2.0,2.878977087580858,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,5.0,0.0,2.0,1.733642113766216,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,0.0,1.806198395838512,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,0,inactive
122,1.0,7.0,0.0,2.0,0.8906227061732493,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,6.0,3.0,2.0,1.9076341354761317,wt_final_online,6,6,55-64,1,twiceplus_volunteer,2,active
122,1.0,6.0,0.0,2.0,1.0238618806975122,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
122,1.0,7.0,0.0,1.0,1.444261650202712,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,7.0,0.0,2.0,1.4238294864969965,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
122,1.0,9.0,0.0,0.0,4.450437840188024,wt_final_online,6,9,85+,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,1.0,1.0751329052521088,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
122,1.0,2.0,0.0,0.0,1.5995388600537466,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
122,1.0,6.0,0.0,0.0,5.016094317120767,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,4.0,0.0,2.0,2.74667844562695,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,2.0,2.309498850548294,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,,2.0,,wt_final_online,6,6,55-64,,,2,active
126,1.0,4.0,,2.0,2.6493650182608497,wt_final_online,6,4,35-44,,,2,active
126,1.0,7.0,0.0,2.0,2.647871689765396,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,,0.0,2.0,2.214897451329839,wt_final_online,6,,,0,not_twiceplus_volunteer,2,active
126,1.0,,0.0,2.0,3.593762341321846,wt_final_online,6,,,0,not_twiceplus_volunteer,2,active
126,1.0,9.0,,1.0,,wt_final_online,6,9,85+,,,1,fairly_active
126,1.0,6.0,0.0,0.0,4.5541455939362105,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,9.0,,1.0,,wt_final_online,6,9,85+,,,1,fairly_active
126,1.0,9.0,,2.0,,wt_final_online,6,9,85+,,,2,active
126,1.0,8.0,,0.0,,wt_final_online,6,8,75-84,,,0,inactive
126,1.0,5.0,0.0,1.0,2.885658025465588,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,7.0,0.0,2.0,0.8911539485712209,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,2.0,2.876002827988971,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,0.0,1.2572878003420007,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,2.0,0.9039422417877998,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,1.323935844882698,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,0.0,1.0,0.7457109534524274,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,8.0,,0.0,,wt_final_online,6,8,75-84,,,0,inactive
126,1.0,7.0,2.0,2.0,1.081145475218538,wt_final_online,6,7,65-74,1,twiceplus_volunteer,2,active
126,1.0,6.0,0.0,0.0,4.751561497611732,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,2.0,4.0,0.0,1.3981897348691097,wt_final_online,6,2,16-24,1,twiceplus_volunteer,0,inactive
126,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
126,1.0,6.0,,2.0,,wt_final_online,6,6,55-64,,,2,active
126,1.0,2.0,0.0,0.0,0.8128944043743221,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
126,1.0,3.0,0.0,2.0,3.917262486781284,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
126,1.0,5.0,0.0,2.0,6.9236420774469245,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,0.0,0.7991123707061996,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,2.0,0.6559400468307309,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,0.8595528329175913,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,0.0,0.7182642972841159,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,7.0,0.0,0.0,0.7081029056114854,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,0,inactive
126,1.0,5.0,0.0,0.0,3.6099442061129183,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
126,1.0,3.0,0.0,2.0,1.876037088295872,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
126,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
126,1.0,5.0,,2.0,,wt_final_online,6,5,45-54,,,2,active
126,1.0,3.0,0.0,0.0,1.3266719242407583,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,0.0,0.4014207043063229,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,1.0,2.686663573517969,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,6.0,0.0,1.0,0.9833343045259084,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,4.0,0.0,1.0,0.9984067178439228,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
126,1.0,4.0,4.0,2.0,0.530234470054241,wt_final_online,6,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,5.0,0.0,2.0,1.05598904936994,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,2.0,2.0,0.9846135330964364,wt_final_online,6,4,35-44,1,twiceplus_volunteer,2,active
126,1.0,5.0,4.0,2.0,0.5785415275421703,wt_final_online,6,5,45-54,1,twiceplus_volunteer,2,active
126,1.0,5.0,2.0,2.0,0.9729631524472208,wt_final_online,6,5,45-54,1,twiceplus_volunteer,2,active
126,1.0,8.0,,0.0,,wt_final_online,6,8,75-84,,,0,inactive
126,1.0,8.0,,1.0,,wt_final_online,6,8,75-84,,,1,fairly_active
126,1.0,8.0,0.0,0.0,2.7854634822361306,wt_final_online,6,8,75-84,0,not_twiceplus_volunteer,0,inactive
126,1.0,6.0,0.0,2.0,1.1126724230897755,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
126,1.0,7.0,0.0,2.0,1.3930922408724973,wt_final_online,6,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,0.0,4.101009699447301,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
126,1.0,4.0,,2.0,,wt_final_online,6,4,35-44,,,2,active
129,1.0,5.0,0.0,2.0,0.3035523680372721,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,0.0,2.0,2.258993066898867,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,1.0,1.5995387966862165,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,6.0,,1.0,,wt_final_online,6,6,55-64,,,1,fairly_active
129,1.0,2.0,0.0,0.0,0.9183184201598836,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,0.0,0.0,4.544474788686473,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,,1.0,,wt_final_online,6,5,45-54,,,1,fairly_active
129,1.0,9.0,0.0,0.0,2.033625699155699,wt_final_online,6,9,85+,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,,2.0,,wt_final_online,6,4,35-44,,,2,active
129,1.0,3.0,,2.0,,wt_final_online,6,3,25-34,,,2,active
129,1.0,4.0,0.0,2.0,2.2486427994859826,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,6.0,0.0,0.0,0.9810265754024036,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,0,inactive
129,1.0,6.0,0.0,1.0,0.4751262049702239,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,6.0,0.0,2.0,0.4169518560151734,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
129,1.0,2.0,0.0,0.0,0.6583745596694119,wt_final_online,6,2,16-24,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,0.0,2.0,0.9671309899564914,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,2.0,0.7820817856931871,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,1.0,0.75522396913662,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,4.0,0.0,0.0,0.9671309899564914,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
129,1.0,5.0,0.0,2.0,0.2727143111080395,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,0.0,1.0,0.6257566795899878,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
129,1.0,4.0,0.0,2.0,0.4523407319946532,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,0.0,2.0,0.6149089301429308,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,4.0,0.0,0.0,0.929965388652063,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,0,inactive
129,1.0,3.0,0.0,0.0,1.6281979424034774,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,2.0,1.0,0.472978882899453,wt_final_online,6,4,35-44,1,twiceplus_volunteer,1,fairly_active
129,1.0,5.0,0.0,2.0,0.3162683159745452,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
129,1.0,6.0,,0.0,,wt_final_online,6,6,55-64,,,0,inactive
129,1.0,3.0,0.0,0.0,0.8094600199085147,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,0,inactive
129,1.0,7.0,,1.0,,wt_final_online,6,7,65-74,,,1,fairly_active
129,1.0,8.0,,2.0,,wt_final_online,6,8,75-84,,,2,active
129,1.0,5.0,0.0,0.0,0.4541531733314748,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,4.0,0.0,2.0,0.33984928388591,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
129,1.0,5.0,0.0,0.0,0.4416559422346517,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,0,inactive
129,1.0,7.0,2.0,0.0,1.0170759734054249,wt_final_online,6,7,65-74,1,twiceplus_volunteer,0,inactive
129,1.0,6.0,0.0,2.0,0.3598660109109428,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
135,1.0,4.0,0.0,1.0,1.8178881210858613,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,6.0,0.0,2.0,1.794272218561246,wt_final_online,6,6,55-64,0,not_twiceplus_volunteer,2,active
135,1.0,6.0,,2.0,,wt_final_online,6,6,55-64,,,2,active
135,1.0,5.0,0.0,2.0,0.5968809233668033,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,0.0,2.0,0.7281951096527878,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,4.0,2.0,1.4792164413688542,wt_final_online,6,2,16-24,1,twiceplus_volunteer,2,active
135,1.0,5.0,0.0,2.0,0.3683608055190949,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,2.0,,2.0,,wt_final_online,6,2,16-24,,,2,active
135,1.0,2.0,,2.0,,wt_final_online,6,2,16-24,,,2,active
135,1.0,7.0,,2.0,,wt_final_online,6,7,65-74,,,2,active
135,1.0,5.0,,0.0,,wt_final_online,6,5,45-54,,,0,inactive
135,1.0,4.0,0.0,2.0,0.3179595116636695,wt_final_online,6,4,35-44,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,0.0,2.0,2.078281120488799,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,3.0,0.0,1.0,1.13433554866751,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,3.0,0.0,1.0,0.4563697077023214,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
135,1.0,3.0,0.0,2.0,1.37348896601078,wt_final_online,6,3,25-34,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,0.0,2.0,0.5406175167310118,wt_final_online,6,5,45-54,0,not_twiceplus_volunteer,2,active
