BoroughName,period_start,personal_safety,property_public_space,calendar_year,ladcode23,laname23,total_population,personal_safety_crime_rate_per_1000,property_public_space_crime_rate_per_1000,month_index,year,survey_wave,selected_recorded_crime_rate_per_1000
Haringey,2020-05-01,676,793,2020,E09000014,Haringey,269534,2.508032381814539,2.9421149094362864,55,5,2019/20,5.4501472912508255
Haringey,2020-06-01,839,956,2020,E09000014,Haringey,269534,3.112779834826033,3.54686236244778,56,5,2019/20,6.659642197273813
Haringey,2020-07-01,836,1090,2020,E09000014,Haringey,269534,3.1016495136049627,4.04401671032226,57,5,2019/20,7.145666223927222
Haringey,2020-08-01,832,1100,2020,E09000014,Haringey,269534,3.086809085310202,4.081117781059161,58,5,2019/20,7.167926866369363
Haringey,2020-09-01,838,1192,2020,E09000014,Haringey,269534,3.109069727752343,4.422447631838655,59,5,2019/20,7.531517359590998
Haringey,2020-10-01,771,1119,2020,E09000014,Haringey,269534,2.860492553815103,4.151609815459274,60,5,2019/20,7.012102369274377
Haringey,2020-11-01,801,1057,2020,E09000014,Haringey,269534,2.9717957660258074,3.921583176890485,61,6,2020/21,6.893378942916293
Haringey,2020-12-01,846,1065,2020,E09000014,Haringey,269534,3.138750584341864,3.9512640334800064,62,6,2020/21,7.09001461782187
Haringey,2021-01-01,684,845,2021,E09000014,Haringey,264317,2.5878017683312082,3.1969188512278817,63,6,2020/21,5.78472061955909
Haringey,2021-02-01,678,849,2021,E09000014,Haringey,264317,2.565101752819531,3.2120521949023333,64,6,2020/21,5.777153947721864
Haringey,2021-03-01,816,961,2021,E09000014,Haringey,264317,3.0872021095881084,3.6357858177869753,65,6,2020/21,6.722987927375083
Haringey,2021-04-01,807,923,2021,E09000014,Haringey,264317,3.0531520863205923,3.492019052879686,66,6,2020/21,6.545171139200278
Haringey,2021-05-01,942,1011,2021,E09000014,Haringey,264317,3.563902435333331,3.8249526137176195,67,6,2020/21,7.38885504905095
Haringey,2021-06-01,852,1187,2021,E09000014,Haringey,264317,3.2234022026581717,4.490819735393486,68,6,2020/21,7.714221938051658
Haringey,2021-07-01,927,1094,2021,E09000014,Haringey,264317,3.5071523965541376,4.138969494962488,69,6,2020/21,7.646121891516626
Haringey,2021-08-01,814,1123,2021,E09000014,Haringey,264317,3.0796354377508823,4.2486862366022615,70,6,2020/21,7.328321674353144
Haringey,2021-09-01,939,1045,2021,E09000014,Haringey,264317,3.552552427577492,3.9535860349504572,71,6,2020/21,7.506138462527949
Haringey,2021-10-01,796,1154,2021,E09000014,Haringey,264317,3.0115353912158507,4.365969650079261,72,6,2020/21,7.377505041295112
Haringey,2021-11-01,834,1095,2021,E09000014,Haringey,264317,3.15530215612314,4.1427528308811015,73,7,2021/22,7.2980549870042415
Haringey,2021-12-01,836,1180,2021,E09000014,Haringey,264317,3.1628688279603656,4.464336383963196,74,7,2021/22,7.627205211923561
Haringey,2022-01-01,788,1055,2022,E09000014,Haringey,262078,3.006738451911263,4.025519120261907,75,7,2021/22,7.032257572173171
Haringey,2022-02-01,749,944,2022,E09000014,Haringey,262078,2.8579277924892588,3.6019810895992794,76,7,2021/22,6.459908882088538
Haringey,2022-03-01,799,1022,2022,E09000014,Haringey,262078,3.0487106891841362,3.899602408443288,77,7,2021/22,6.948313097627424
Haringey,2022-04-01,824,935,2022,E09000014,Haringey,262078,3.1441021375315747,3.5676401681942016,78,7,2021/22,6.711742305725776
Haringey,2022-05-01,930,1058,2022,E09000014,Haringey,262078,3.548561878524714,4.036966094063599,79,7,2021/22,7.585527972588313
Haringey,2022-06-01,877,981,2022,E09000014,Haringey,262078,3.3463320080281442,3.7431604331534887,80,7,2021/22,7.089492441181633
Haringey,2022-07-01,883,1099,2022,E09000014,Haringey,262078,3.3692259556315296,4.193408069353398,81,7,2021/22,7.562634024984928
Haringey,2022-08-01,811,980,2022,E09000014,Haringey,262078,3.0944985843909065,3.739344775219591,82,7,2021/22,6.833843359610498
Haringey,2022-09-01,842,1110,2022,E09000014,Haringey,262078,3.2127839803417304,4.235380306626271,83,7,2021/22,7.448164286968002
Haringey,2022-10-01,838,1067,2022,E09000014,Haringey,262078,3.19752134860614,4.071307015468677,84,7,2021/22,7.2688283640748175
Haringey,2022-11-01,795,1131,2022,E09000014,Haringey,262078,3.033448057448546,4.31550912323812,85,8,2022/23,7.348957180686666
Haringey,2022-12-01,728,1020,2022,E09000014,Haringey,262078,2.7777989758774106,3.891971092575493,86,8,2022/23,6.6697700684529035
Haringey,2023-01-01,842,1088,2023,E09000014,Haringey,263362,3.197120313484861,4.1311958445030035,87,8,2022/23,7.328316157987865
Haringey,2023-02-01,743,1057,2023,E09000014,Haringey,263362,2.821211868075121,4.013487139374701,88,8,2022/23,6.834699007449822
Haringey,2023-03-01,815,1323,2023,E09000014,Haringey,263362,3.0945998283731138,5.023503770475619,89,8,2022/23,8.118103598848734
Haringey,2023-04-01,793,1142,2023,E09000014,Haringey,263362,3.0110646182820604,4.336236814726498,90,8,2022/23,7.347301433008559
Haringey,2023-05-01,920,1088,2023,E09000014,Haringey,263362,3.493290603807687,4.1311958445030035,91,8,2022/23,7.624486448310691
Haringey,2023-06-01,904,1212,2023,E09000014,Haringey,263362,3.4325377237414663,4.602030665016214,92,8,2022/23,8.03456838875768
Haringey,2023-07-01,955,1186,2023,E09000014,Haringey,263362,3.6261875289525443,4.503307234908605,93,8,2022/23,8.12949476386115
Haringey,2023-08-01,761,1107,2023,E09000014,Haringey,263362,2.889558858149619,4.20333988958164,94,8,2022/23,7.092898747731259
Haringey,2023-09-01,902,1116,2023,E09000014,Haringey,263362,3.4249436137331886,4.2375133846188895,95,8,2022/23,7.662456998352078
Haringey,2023-10-01,853,1167,2023,E09000014,Haringey,263362,3.238887918530388,4.4311631898299675,96,8,2022/23,7.670051108360355
Harrow,2015-11-01,388,503,2015,E09000015,Harrow,255308,1.5197330283422377,1.9701693640622306,1,1,2015/16,3.4899023924044683
Harrow,2015-12-01,352,484,2015,E09000015,Harrow,255308,1.3787268710733702,1.895749447725884,2,1,2015/16,3.2744763187992545
Harrow,2016-01-01,393,389,2016,E09000015,Harrow,257317,1.5272990125020889,1.5117539843850192,3,1,2015/16,3.039052996887108
Harrow,2016-02-01,347,389,2016,E09000015,Harrow,257317,1.3485311891557883,1.5117539843850192,4,1,2015/16,2.8602851735408077
Harrow,2016-03-01,354,484,2016,E09000015,Harrow,257317,1.3757349883606602,1.8809484021654224,5,1,2015/16,3.2566833905260824
Harrow,2016-04-01,350,464,2016,E09000015,Harrow,257317,1.3601899602435905,1.8032232615800743,6,1,2015/16,3.1634132218236646
Harrow,2016-05-01,372,532,2016,E09000015,Harrow,257317,1.4456876148874733,2.067488739570258,7,1,2015/16,3.5131763544577312
Harrow,2016-06-01,384,540,2016,E09000015,Harrow,257317,1.4923226992386822,2.098578795804397,8,1,2015/16,3.590901495043079
Harrow,2016-07-01,397,511,2016,E09000015,Harrow,257317,1.5428440406191584,1.9858773419556424,9,1,2015/16,3.5287213825748007
Harrow,2016-08-01,367,462,2016,E09000015,Harrow,257317,1.4262563297411364,1.7954507475215395,10,1,2015/16,3.2217070772626757
Harrow,2016-09-01,388,488,2016,E09000015,Harrow,257317,1.507867727355752,1.896493430282492,11,1,2015/16,3.404361157638244
Harrow,2016-10-01,369,469,2016,E09000015,Harrow,257317,1.4340288437996713,1.8226545467264115,12,1,2015/16,3.256683390526083
Harrow,2016-11-01,347,450,2016,E09000015,Harrow,257317,1.3485311891557883,1.7488156631703307,13,2,2016/17,3.097346852326119
Harrow,2016-12-01,321,533,2016,E09000015,Harrow,257317,1.247488506394836,2.071374996599525,14,2,2016/17,3.318863502994361
