year,LA_2023,age_group_code,age_group,active_minus_inactive_pp,active_minus_inactive_lower_90_pp,active_minus_inactive_upper_90_pp,fairly_active_minus_inactive_pp,fairly_active_minus_inactive_lower_90_pp,fairly_active_minus_inactive_upper_90_pp
14,160,9,85+,1.102037728548573,-42.694594860076904,37.9566244781017,0.33969743314291173,-42.819764614105225,47.53568962216374
14,171,2,16-24,7.432520956979991,-11.748118437826632,25.86879536509514,-0.07947222997864434,-22.661423236131668,38.18270698189733
14,171,3,25-34,2.4101280804071963,-15.717959329485891,20.74868783354759,0.0,-21.0134244710207,25.552916526794405
14,171,4,35-44,4.3175914676307245,-11.118362918496132,20.97493052482604,0.0,-18.439039811491966,28.77249330282206
14,171,5,45-54,6.786808251063717,-18.089193403720856,26.999442726373672,0.0,-29.072482138872147,36.73326209187505
14,171,6,55-64,4.61514070133682,-25.598515570163727,31.748957186937314,0.0,-33.41173633933067,33.5503502190113
14,171,7,65-74,6.392871250355464,-35.13002127408981,44.48250398039817,1.0518469034744682,-41.314567029476166,41.60620346665381
14,171,8,75-84,3.0010152336391203,-38.302773386240005,46.065965592861126,-0.5578543732231073,-43.75247001647949,40.42182028293609
14,171,9,85+,1.102037728548573,-40.516279339790344,29.275845289230322,0.33969743314291173,-41.052467823028564,30.848622173070854
14,17,2,16-24,7.432520956979991,-29.39737796783447,38.35743322968479,-0.07947222997864434,-37.11475059390068,41.2023006379603
14,17,3,25-34,2.4101280804071963,-22.8280608355999,22.252515777945497,0.0,-30.36381542682648,41.87440395355218
14,17,4,35-44,4.3175914676307245,-11.316811665892601,19.94740910828113,0.0,-21.13395005464554,26.553543955087633
14,17,5,45-54,6.786808251063717,-18.75751994550228,28.188178390264508,0.0,-30.002240389585495,33.841454982757405
14,17,6,55-64,4.61514070133682,-23.104852363467216,25.589613914489746,0.0,-31.18328437209129,45.10006830096236
14,17,7,65-74,6.392871250355464,-20.622450709342953,25.345407128334042,1.0518469034744682,-30.840367078781128,48.80926236510268
14,17,8,75-84,3.0010152336391203,-26.012019366025925,35.380734205245965,-0.5578543732231073,-38.52729693055153,37.842678278684524
14,17,9,85+,1.102037728548573,-43.03918600082397,46.2340760231018,0.33969743314291173,-41.66956424713135,52.3587346076965
14,196,2,16-24,7.432520956979991,-17.76631586253643,27.972776442766182,-0.07947222997864434,-28.553342223167416,40.630157440900774
14,196,3,25-34,2.4101280804071963,-15.75610928237438,21.284089833497998,0.0,-19.3733199685812,31.73059120774265
14,196,4,35-44,4.3175914676307245,-11.21483825147152,22.360391616821282,0.0,-21.51996597647667,27.360702157020512
14,196,5,45-54,6.786808251063717,-13.772683069109917,25.18825411796569,0.0,-22.53409467637539,36.7018416523933
14,196,6,55-64,4.61514070133682,-27.939349114894867,23.396906331181523,0.0,-35.03770813345909,30.61427384614942
14,196,7,65-74,6.392871250355464,-21.011806800961494,25.16402587294576,1.0518469034744682,-30.785348266363144,35.67298173904416
14,196,8,75-84,3.0010152336391203,-33.307064473629,50.980113148689256,-0.5578543732231073,-37.50191166996956,43.34792017936696
14,196,9,85+,1.102037728548573,-52.36149877309799,41.81116625666617,0.33969743314291173,-48.87869358062744,42.75969907641407
14,201,2,16-24,7.432520956979991,-34.87014070153236,40.79628467559813,-0.07947222997864434,-43.99179995059967,38.42946261167522
14,201,3,25-34,2.4101280804071963,-35.434914976358414,23.283002376556393,0.0,-42.27826327085495,47.13607400655739
14,201,4,35-44,4.3175914676307245,-19.941311106085777,23.05650390684601,0.0,-29.156472831964493,36.50528743863096
14,201,5,45-54,6.786808251063717,-26.060346513986588,29.893795549869534,0.0,-41.12970411777496,38.03172916173934
14,201,6,55-64,4.61514070133682,-24.021974205970757,25.58510705828666,0.0,-35.652220249176025,41.18371933698652
14,201,7,65-74,6.392871250355461,-18.78498002886772,26.477269083261483,1.0518469034744682,-31.06878101825714,40.47876268625258
14,201,8,75-84,3.0010152336391203,-38.51099491119385,25.360093563795083,-0.7999946730870733,-42.81095743179321,39.49922248721121
14,201,9,85+,1.1020377285485736,-50.71307361125946,42.38622590899465,0.33969743314291245,-49.39835473895073,31.660318523645394
14,241,2,16-24,7.432520956979991,-20.949533581733704,26.384692639112465,-0.07947222997864434,-30.97096443176269,43.03760081529616
14,241,3,25-34,2.4101280804071963,-23.50893273949623,19.98462259769438,0.0,-34.17429968714714,36.52541831135741
14,241,4,35-44,4.3175914676307245,-19.445805400609967,22.295470386743542,0.0,-31.598880141973495,30.472625494003225
14,241,5,45-54,6.786808251063717,-16.929321885108944,26.824358552694317,0.0,-29.862083792686462,41.997517645359025
14,241,6,55-64,4.61514070133682,-22.232896983623505,24.330629557371132,0.0,-30.041360259056088,39.40127894282341
14,241,7,65-74,6.392871250355464,-36.79724410176277,30.227776914834976,1.0518469034744682,-46.95839554071426,41.53604581952093
14,241,8,75-84,3.0010152336391203,-35.745197236537926,44.13715988397594,-0.5578543732231073,-42.062523663043976,40.88726833462705
14,241,9,85+,1.102037728548573,-38.34469377994537,30.766028612852097,0.33969743314291173,-44.60265383124351,38.86262789368629
14,255,2,16-24,7.432520956979991,-32.82576069235802,29.76188153028486,-0.07947222997864434,-39.47935730218887,39.65284109115593
14,255,3,25-34,2.4101280804071963,-23.923270404338837,22.780309915542585,0.0,-31.227573901414868,41.96764767169951
14,255,4,35-44,4.3175914676307245,-13.635836392641068,20.971064046025255,0.0,-20.042171701788902,24.68571282923219
14,255,5,45-54,6.786808251063717,-18.434168919920918,26.335314363241192,0.0,-31.010651886463165,44.40484255552285
14,255,6,55-64,4.61514070133682,-19.537698850035664,23.07444050908088,0.0,-29.919975697994232,30.572609901428155
14,255,7,65-74,6.392871250355464,-19.010023698210716,27.344613373279568,1.0518469034744682,-28.50697159767151,45.280483514070475
14,255,8,75-84,3.0010152336391203,-35.14491990208626,36.16767212748524,-0.5578543732231073,-42.183410823345184,39.3585455417633
14,255,9,85+,1.102037728548573,-41.13210991024971,40.35404995083807,0.33969743314291173,-39.907142370939255,40.223582088947296
14,272,2,16-24,6.5948066044092455,-15.899417325854301,27.40405365824699,-0.07947222997864434,-27.447363585233685,45.64647644758221
14,272,3,25-34,2.4978439290003664,-14.426216632127762,19.660774022340757,0.0,-19.74545791745186,26.76222950220103
14,272,4,35-44,3.955126605261788,-10.80670177936554,20.491213873028748,0.0,-19.8223889619112,26.737226694822304
14,272,5,45-54,6.424343388694781,-19.09063182771206,27.569814026355715,0.0,-31.427868455648422,40.33462926745404
14,272,6,55-64,4.2526758389678845,-30.689362883567807,33.42419236898411,0.0,-40.141881853342056,42.09403470158576
14,272,7,65-74,5.730894280845229,-32.141138911247246,42.08353459835051,0.7523347963331761,-40.288249999284744,40.55452078580853
14,272,8,75-84,2.887659556482236,-35.413010865449905,40.371594876050935,-0.5578543732231038,-39.6674819290638,38.96341100335119
14,272,9,85+,1.1020377285485716,-35.782918334007256,42.87290349602697,0.41951481498407883,-33.83666843175887,26.84937044978141
14,279,2,16-24,7.432520956979991,-17.614938691258427,28.298918902873975,-0.07947222997864434,-31.99780479073524,40.34583806991573
14,279,3,25-34,2.4101280804071963,-21.891996040940285,21.711101755499833,0.0,-30.133517980575558,27.719135582447045
14,279,4,35-44,4.3175914676307245,-12.823557630181313,21.743786558508873,0.0,-21.753579676151276,29.60691824555397
14,279,5,45-54,6.786808251063717,-18.21222849190235,26.963018625974655,0.0,-29.11433711647987,37.344897389411926
14,279,6,55-64,4.61514070133682,-20.717917606234547,23.126140087842938,0.0,-31.006987392902374,30.836913436651216
14,279,7,65-74,6.392871250355464,-44.193235635757446,38.53219047188759,1.0518469034744682,-49.244443476200104,39.4763013720512
14,279,8,75-84,3.0010152336391203,-35.38372829556465,48.2037979364395,-0.5578543732231073,-39.88500490784645,29.625648856163
14,279,9,85+,1.102037728548573,-37.48004585504532,40.31480684876432,0.33969743314291173,-37.48472064733505,43.076439648866646
14,280,2,16-24,7.432520956979991,-34.773406088352196,31.372265070676793,-0.07947222997864434,-46.34558692574501,42.647763490676866
14,280,3,25-34,2.4101280804071963,-22.103651985526085,21.3366911560297,0.0,-25.977479517459866,26.094208955764763
14,280,4,35-44,4.3175914676307245,-18.316532596945763,25.4816161096096,0.0,-29.56257715821266,46.792283058166504
14,280,5,45-54,6.786808251063717,-33.88588532805443,28.09278175234794,0.0,-43.68386268615723,41.189565658569215
14,280,6,55-64,4.61514070133682,-35.54781690239906,26.07180580496788,0.0,-41.08712822198868,44.892616271972564
14,280,7,65-74,6.392871250355464,-33.379985839128494,28.220780789852135,1.0518469034744682,-46.257500648498535,40.80605462193488
14,280,8,75-84,3.0010152336391203,-33.869516253471375,47.57991433143616,-0.5578543732231073,-37.80098378658295,45.38183510303497
14,280,9,85+,1.102037728548573,-36.47514149546623,41.12243682146071,0.33969743314291173,-34.35329809784889,29.58767384290692
14,293,2,16-24,7.250682100322395,-19.800309464335438,27.89508536458015,-0.26131108663623864,-32.60782599449158,35.709270387887884
14,293,3,25-34,2.4101280804071963,-18.51680316030979,22.087296023964875,0.0,-25.66638395190239,31.074898838996855
14,293,4,35-44,4.632141439363862,-17.014780044555664,26.355345398187634,0.0,-29.006516933441162,37.76506513357156
14,293,5,45-54,6.786808251063715,-34.96943444013595,28.925352990627285,0.0,-44.443754553794854,40.57116016745567
14,293,6,55-64,4.61514070133682,-21.12113624811172,25.048246383666996,0.0,-29.248246699571606,34.205238968133926
14,293,7,65-74,6.093359143214162,-21.687277108430862,27.421615272760384,0.7523347963331727,-31.40050247311592,39.099529236555064
14,293,8,75-84,3.001015233639119,-26.410354673862457,46.00544556975357,-0.5578543732231073,-31.51975005865097,40.94862043857572
14,293,9,85+,1.1979490019187147,-36.79363578557968,43.39517548680305,0.33969743314291523,-38.268655091524124,42.46439591050148
14,30,2,16-24,7.432520956979991,-16.673614233732224,29.61935281753539,-0.07947222997864434,-29.158234149217606,43.704182952642405
14,30,3,25-34,2.4101280804071963,-15.822152122855188,21.910701021552075,0.0,-19.156732708215714,29.88900661468503
14,30,4,35-44,4.3175914676307245,-12.662379071116447,22.528904452919953,0.0,-20.371796190738678,26.175747364759427
14,30,5,45-54,6.786808251063717,-12.156030274927614,25.882949382066716,0.0,-21.694160625338554,52.02984184026715
14,30,6,55-64,4.61514070133682,-24.149275720119473,24.86204385757444,0.0,-34.34490665793419,34.35324549674985
14,30,7,65-74,6.392871250355464,-17.94397458434105,26.550504416227305,1.0518469034744682,-27.49950259923935,40.25125920772551
14,30,8,75-84,3.0010152336391203,-29.78001847863197,50.89536190032958,-0.5578543732231073,-40.665089637041085,40.07481843233106
14,30,9,85+,1.102037728548573,-31.63903400301933,42.126303762197495,0.33969743314291173,-37.48472064733505,35.034888386726344
14,35,2,16-24,7.527065711045411,-34.51152503490448,39.85510677099219,0.015072524086776062,-43.7710203230381,38.92276138067242
14,35,3,25-34,2.4101280804071963,-33.5473969578743,24.466794654726947,0.0,-39.60730582475662,40.47660306096076
14,35,4,35-44,4.3175914676307245,-19.243458285927773,23.874096423387524,0.0,-25.880934745073315,30.415966063737848
14,35,5,45-54,6.786808251063717,-18.411043286323547,25.712990760803223,0.0,-32.24779099225998,35.261393487453404
14,35,6,55-64,4.61514070133682,-26.053831130266193,26.012722700834274,0.0,-34.1861429810524,39.93076816201208
14,35,7,65-74,6.392871250355464,-20.344720631837845,26.006498187780373,1.0518469034744682,-27.847019135951996,34.99373167753218
14,35,8,75-84,3.0010152336391203,-22.75457821786402,24.666738584637642,-0.5578543732231073,-36.964842081069946,37.32556805014597
14,35,9,85+,1.1020377285485736,-38.997776955366135,40.20278140902519,0.33969743314291245,-38.669317066669464,40.69956883788107
14,44,2,16-24,7.432520956979991,-19.594973996281624,29.082613140344616,-0.07947222997864434,-29.39402610063553,40.54761186242103
14,44,3,25-34,2.4101280804071963,-24.648606851696968,22.534394115209572,0.0,-29.525828212499615,30.59121623635292
14,44,4,35-44,4.3175914676307245,-21.57819151878357,23.675352036952958,0.0,-31.558644324541092,43.78870159387582
14,44,5,45-54,6.786808251063717,-20.415830612182617,25.882553309202184,0.0,-31.851169317960736,33.118748962879174
14,44,6,55-64,4.61514070133682,-21.481449082493782,25.492435693740827,0.0,-31.540980637073517,38.72798711061477
14,44,7,65-74,6.392871250355464,-28.198920041322705,28.2426357269287,1.0518469034744682,-39.89765480160713,43.073809295892715
14,44,8,75-84,3.0010152336391203,-32.96234145760536,37.02808246016501,-0.5578543732231073,-43.25733482837677,42.89072334766348
14,44,9,85+,1.102037728548573,-42.05144837498665,38.5812908411026,0.33969743314291173,-42.55017638206482,43.40821236371984
14,68,2,16-24,7.432520956979991,-22.41996362805366,27.977050393819802,-0.07947222997864434,-33.087990432977676,39.08741116523741
14,68,3,25-34,2.4101280804071963,-25.22970736026764,22.008641958236648,0.0,-33.00843983888626,38.61672073602672
14,68,4,35-44,4.3175914676307245,-13.694996535778046,23.03416639566421,0.0,-19.286061823368073,26.51067584753036
14,68,5,45-54,6.786808251063717,-19.909445494413376,27.677205204963677,0.0,-31.26759588718414,42.04562097787848
14,68,6,55-64,4.61514070133682,-35.701812356710434,26.093783080577836,0.0,-46.25433176755905,42.871222943067515
14,68,7,65-74,6.392871250355464,-21.574339121580124,26.710283309221257,1.0518469034744682,-29.40454542636871,40.805394947528775
14,68,8,75-84,3.0010152336391203,-40.376302152872086,46.18091896176335,-0.5578543732231073,-45.53536206483841,38.137396275997105
14,68,9,85+,1.102037728548573,-42.85363927483559,40.77616661787032,0.33969743314291173,-42.30053648352623,46.16634607315061
14,78,2,16-24,7.432520956979991,-14.000534936785696,28.536266386508935,-0.07947222997864434,-29.5261013507843,42.29510918259608
14,78,3,25-34,2.4101280804071963,-29.890324473381035,22.442298382520676,0.0,-34.080488830804825,33.856600224971565
14,78,4,35-44,4.3175914676307245,-21.650819703936573,23.94349463284015,0.0,-25.925701707601544,32.354704886674874
14,78,5,45-54,6.786808251063717,-11.006998196244238,25.77114418148992,0.0,-19.7982095181942,28.812770396471016
14,78,6,55-64,4.61514070133682,-23.93548749387264,24.218284934759136,0.0,-32.038903534412384,39.99501436948775
14,78,7,65-74,6.392871250355464,-18.523273319005966,26.513119488954544,1.0518469034744682,-29.07074555754662,35.237305909395175
14,78,8,75-84,3.0010152336391203,-33.61066713929176,37.413385063409805,-0.5578543732231073,-41.8402661383152,43.18973869085312
14,78,9,85+,1.102037728548573,-39.6651554107666,42.46324017643928,0.33969743314291173,-39.88161385059357,42.653978168964365
14,8,2,16-24,7.4325209569799915,-9.603352695703506,25.398466587066647,-0.07947222997864434,-21.25960424542427,35.26732936501492
14,8,3,25-34,2.4101280804071963,-16.484580785036087,22.202926948666555,0.0,-19.613741859793663,29.369107037782662
14,8,4,35-44,4.3175914676307245,-13.751671761274336,24.761013463139527,0.0,-21.47027775645256,28.508278429508206
14,8,5,45-54,6.786808251063718,-11.51425205171108,26.05918765068054,0.0,-19.45779040455818,23.075258210301374
14,8,6,55-64,4.61514070133682,-18.97290855646133,23.808237537741654,0.0,-28.755019754171368,38.42749565839767
14,8,7,65-74,6.093359143214168,-31.762909740209572,34.734689295291886,0.7523347963331761,-39.69041734933853,45.492638051509715
14,8,8,75-84,3.0010152336391203,-36.693009436130524,45.33514976501463,-0.5578543732231052,-42.43558630347252,36.98038205504414
14,8,9,85+,1.102037728548573,-41.054677218198776,34.980121999979,0.3396974331429131,-40.98842591047287,42.8897687792778
14,91,2,16-24,7.432520956979991,-18.842935115098953,26.731867641210545,-0.07947222997864434,-28.478559702634808,41.041091084480286
14,91,3,25-34,2.4101280804071963,-22.089521735906597,23.49259562790394,0.0,-26.584097146987908,41.768772751092875
14,91,4,35-44,4.3175914676307245,-13.151405304670332,22.832849249243736,0.0,-20.910256877541542,32.688041329383715
14,91,5,45-54,6.786808251063717,-9.47984106838703,24.93849746882914,0.0,-21.679616644978523,33.74777331948276
14,91,6,55-64,4.61514070133682,-23.429258689284325,25.474373698234555,0.0,-30.744777768850323,41.17504894733428
14,91,7,65-74,6.392871250355464,-18.254414051771164,24.839740097522725,1.0518469034744682,-29.803324341773983,32.1804317831993
14,91,8,75-84,3.0010152336391203,-37.94180169701576,43.70563760399818,-0.5578543732231073,-44.66507837176322,39.354049265384646
14,91,9,85+,1.102037728548573,-42.84097641706467,48.10794308781618,0.33969743314291173,-48.27520772814751,45.89435920119283
14,9,2,16-24,7.432520956979991,-39.777488112449646,27.904233783483505,-0.07947222997864434,-48.072125166654565,40.59137850999826
14,9,3,25-34,2.4101280804071963,-26.305763721466064,23.039319068193436,0.0,-32.707205414772034,41.77079290151595
14,9,4,35-44,4.3175914676307245,-23.21182392537594,24.345446228981004,0.0,-32.99538150429726,38.04315716028213
