series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,model
borough_293__age_7__activity_0,293,7,65-74,0,inactive,0.0764904496946451,6,6.3384692752838525,1.0,True,5_to_below_10,14,6,0.07237177204486189,0,11,293,65-74__inactive,0.07237177204486189,0.07237177204486189,False,predicted_previous_year,Random Forest
borough_293__age_7__activity_1,293,7,65-74,1,fairly_active,0.0,6,3.1700604222004305,1.0,True,below_5,14,6,0.09382341038367503,0,11,293,65-74__fairly_active,0.09382341038367503,0.09382341038367503,False,predicted_previous_year,Random Forest
borough_293__age_7__activity_2,293,7,65-74,2,active,0.2602510611173586,6,11.626529943488285,0.8333333333333334,True,10_to_below_30,14,6,0.1267558159856534,0,11,293,65-74__active,0.12675581598565336,0.12675581598565336,False,predicted_previous_year,Random Forest
borough_293__age_8__activity_0,293,8,75-84,0,inactive,0.0,6,5.299173409518465,1.0,True,5_to_below_10,14,6,0.0866376362699214,0,11,293,75-84__inactive,0.0866376362699214,0.0866376362699214,False,predicted_previous_year,Random Forest
borough_293__age_8__activity_1,293,8,75-84,1,fairly_active,,2,1.4741449793514403,1.0,False,below_5,14,6,0.08642255031958739,0,11,293,75-84__fairly_active,0.08642255031958739,0.08642255031958739,False,predicted_previous_year,Random Forest
borough_293__age_8__activity_2,293,8,75-84,2,active,0.1266412885648555,6,3.912483334847658,1.0,True,below_5,14,6,0.12775751571877056,0,11,293,75-84__active,0.1277575157187706,0.1277575157187706,False,predicted_previous_year,Random Forest
borough_293__age_9__activity_0,293,9,85+,0,inactive,0.0,5,1.837657526436137,1.0,True,below_5,14,6,0.09280529766873855,0,11,293,85+__inactive,0.09280529766873855,0.09280529766873855,False,predicted_previous_year,Random Forest
borough_293__age_9__activity_1,293,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,14,6,0.09114452925298988,0,11,293,85+__fairly_active,0.09114452925298985,0.09114452925298985,False,predicted_previous_year,Random Forest
borough_293__age_9__activity_2,293,9,85+,2,active,0.6686407136805521,4,1.316656178854049,1.0,True,below_5,14,6,0.09667074593294332,0,11,293,85+__active,0.09667074593294331,0.09667074593294331,False,predicted_previous_year,Random Forest
borough_30__age_2__activity_0,30,2,16-24,0,inactive,0.0631274230961532,6,7.285883732051872,1.0,True,5_to_below_10,14,6,0.10605856574120635,0,11,30,16-24__inactive,0.10605856574120637,0.10605856574120637,False,predicted_previous_year,Random Forest
borough_30__age_2__activity_1,30,2,16-24,1,fairly_active,0.0438405954759797,6,3.266087866800655,1.0,True,below_5,14,6,0.10569531114162395,0,11,30,16-24__fairly_active,0.10569531114162398,0.10569531114162398,False,predicted_previous_year,Random Forest
borough_30__age_2__activity_2,30,2,16-24,2,active,0.1551827804766616,6,18.926609922367934,0.5,True,10_to_below_30,14,6,0.16755138894339588,0,11,30,16-24__active,0.1675513889433959,0.1675513889433959,False,predicted_previous_year,Random Forest
borough_30__age_3__activity_0,30,3,25-34,0,inactive,0.1846357294971039,6,10.968213390087712,1.0,True,10_to_below_30,14,6,0.08053563352936795,0,11,30,25-34__inactive,0.08053563352936795,0.08053563352936795,False,predicted_previous_year,Random Forest
borough_30__age_3__activity_1,30,3,25-34,1,fairly_active,0.1405946155774975,6,6.443426303602518,1.0,True,5_to_below_10,14,6,0.09713694939953943,0,11,30,25-34__fairly_active,0.09713694939953943,0.09713694939953943,False,predicted_previous_year,Random Forest
borough_30__age_3__activity_2,30,3,25-34,2,active,0.091480049320058,6,19.796871080132203,0.3333333333333333,True,10_to_below_30,14,6,0.10892763326439861,0,11,30,25-34__active,0.10892763326439861,0.10892763326439861,False,predicted_previous_year,Random Forest
borough_30__age_4__activity_0,30,4,35-44,0,inactive,0.0,6,14.518829357745922,0.8333333333333334,True,10_to_below_30,14,6,0.07840440124408865,0,11,30,35-44__inactive,0.07840440124408865,0.07840440124408865,False,predicted_previous_year,Random Forest
borough_30__age_4__activity_1,30,4,35-44,1,fairly_active,0.1592914177046419,6,7.145075627337227,1.0,True,5_to_below_10,14,6,0.08646531106702743,0,11,30,35-44__fairly_active,0.08659245416100475,0.08659245416100475,False,predicted_previous_year,Random Forest
borough_30__age_4__activity_2,30,4,35-44,2,active,0.0413285214084218,6,28.193318287796103,0.16666666666666666,True,10_to_below_30,14,6,0.12030963127088629,0,11,30,35-44__active,0.12045548583842015,0.12045548583842015,False,predicted_previous_year,Random Forest
borough_30__age_5__activity_0,30,5,45-54,0,inactive,0.0,6,12.24838946874132,1.0,True,10_to_below_30,14,6,0.085851187180111,0,11,30,45-54__inactive,0.08585118718011103,0.08585118718011103,False,predicted_previous_year,Random Forest
borough_30__age_5__activity_1,30,5,45-54,1,fairly_active,0.1081737842167123,6,3.2044459080544465,1.0,True,below_5,14,6,0.09042558336315587,0,11,30,45-54__fairly_active,0.09042558336315588,0.09042558336315588,False,predicted_previous_year,Random Forest
borough_30__age_5__activity_2,30,5,45-54,2,active,0.0576457393973228,6,18.774524688011255,0.6666666666666666,True,10_to_below_30,14,6,0.15566992832388496,0,11,30,45-54__active,0.15566992832388496,0.15566992832388496,False,predicted_previous_year,Random Forest
borough_30__age_6__activity_0,30,6,55-64,0,inactive,0.1317588067032898,6,8.981016278281375,1.0,True,5_to_below_10,14,6,0.0885652379121961,0,11,30,55-64__inactive,0.0885652379121961,0.0885652379121961,False,predicted_previous_year,Random Forest
borough_30__age_6__activity_1,30,6,55-64,1,fairly_active,0.0,6,2.496414202111133,1.0,True,below_5,14,6,0.09723256451981754,0,11,30,55-64__fairly_active,0.09723256451981754,0.09723256451981754,False,predicted_previous_year,Random Forest
borough_30__age_6__activity_2,30,6,55-64,2,active,0.2848097760434578,6,18.76514392693617,0.5,True,10_to_below_30,14,6,0.1259560138455829,0,11,30,55-64__active,0.1259560138455829,0.1259560138455829,False,predicted_previous_year,Random Forest
borough_30__age_7__activity_0,30,7,65-74,0,inactive,0.0,5,8.1599976558836,1.0,True,5_to_below_10,14,6,0.07343788729763948,0,11,30,65-74__inactive,0.07343788729763948,0.07343788729763948,False,predicted_previous_year,Random Forest
borough_30__age_7__activity_1,30,7,65-74,1,fairly_active,0.0,6,3.0210072246392223,1.0,True,below_5,14,6,0.09889355454094764,0,11,30,65-74__fairly_active,0.09889355454094764,0.09889355454094764,False,predicted_previous_year,Random Forest
borough_30__age_7__activity_2,30,7,65-74,2,active,0.2202320254581993,6,10.688690415859533,1.0,True,10_to_below_30,14,6,0.12886667785382044,0,11,30,65-74__active,0.12880760015453518,0.12880760015453518,False,predicted_previous_year,Random Forest
borough_30__age_8__activity_0,30,8,75-84,0,inactive,,5,1.3512084294079485,1.0,False,below_5,14,6,0.08972860698145863,0,11,30,75-84__inactive,0.08972860698145863,0.08972860698145863,False,predicted_previous_year,Random Forest
borough_30__age_8__activity_1,30,8,75-84,1,fairly_active,0.0,4,1.0,1.0,True,below_5,14,6,0.08996300699921768,0,11,30,75-84__fairly_active,0.08996300699921768,0.08996300699921768,False,predicted_previous_year,Random Forest
borough_30__age_8__activity_2,30,8,75-84,2,active,0.0,6,3.1665399549746667,1.0,True,below_5,14,6,0.1284786839521736,0,11,30,75-84__active,0.1284786839521736,0.1284786839521736,False,predicted_previous_year,Random Forest
borough_30__age_9__activity_0,30,9,85+,0,inactive,0.0,6,1.1171232118106966,1.0,True,below_5,14,6,0.09836216901465362,0,11,30,85+__inactive,0.09836216901465362,0.09836216901465362,False,predicted_previous_year,Random Forest
borough_30__age_9__activity_1,30,9,85+,1,fairly_active,0.0,2,1.4972466390238324,1.0,True,below_5,14,6,0.0970921096818078,0,11,30,85+__fairly_active,0.0970921096818078,0.0970921096818078,False,predicted_previous_year,Random Forest
borough_30__age_9__activity_2,30,9,85+,2,active,0.0,3,1.3325840980613253,1.0,True,below_5,14,6,0.10108472573481043,0,11,30,85+__active,0.10108472573481046,0.10108472573481046,False,predicted_previous_year,Random Forest
borough_35__age_2__activity_0,35,2,16-24,0,inactive,0.0,5,1.529517685918601,1.0,True,below_5,14,6,0.11281575669407184,0,11,35,16-24__inactive,0.1128157566940718,0.1128157566940718,False,predicted_previous_year,Random Forest
borough_35__age_2__activity_1,35,2,16-24,1,fairly_active,0.8865238913216926,4,1.9730826031645352,1.0,True,below_5,14,6,0.11329350202834627,0,11,35,16-24__fairly_active,0.11329350202834627,0.11329350202834627,False,predicted_previous_year,Random Forest
borough_35__age_2__activity_2,35,2,16-24,2,active,0.0942533711053091,6,7.580947938998131,1.0,True,5_to_below_10,14,6,0.16679829568200052,0,11,35,16-24__active,0.16679829568200052,0.16679829568200052,False,predicted_previous_year,Random Forest
borough_35__age_3__activity_0,35,3,25-34,0,inactive,0.0935520792115412,6,2.765123235912344,1.0,True,below_5,14,6,0.0903630784578609,0,11,35,25-34__inactive,0.0903630784578609,0.0903630784578609,False,predicted_previous_year,Random Forest
borough_35__age_3__activity_1,35,3,25-34,1,fairly_active,0.0678231666991897,6,4.417820775005167,1.0,True,below_5,14,6,0.10681992675710468,0,11,35,25-34__fairly_active,0.10681992675710467,0.10681992675710467,False,predicted_previous_year,Random Forest
borough_35__age_3__activity_2,35,3,25-34,2,active,0.1414756071843823,6,18.48386437505541,0.5,True,10_to_below_30,14,6,0.11457305538692243,0,11,35,25-34__active,0.11457305538692243,0.11457305538692243,False,predicted_previous_year,Random Forest
borough_35__age_4__activity_0,35,4,35-44,0,inactive,0.2584889999183454,6,6.525100785371166,1.0,True,5_to_below_10,14,6,0.0891399417878703,0,11,35,35-44__inactive,0.08913994178787028,0.08913994178787028,False,predicted_previous_year,Random Forest
borough_35__age_4__activity_1,35,4,35-44,1,fairly_active,0.4536021520287163,6,5.999745083978411,1.0,True,5_to_below_10,14,6,0.09774488833807482,0,11,35,35-44__fairly_active,0.09774488833807482,0.09774488833807482,False,predicted_previous_year,Random Forest
borough_35__age_4__activity_2,35,4,35-44,2,active,0.1240979414646003,6,32.75626403271452,0.16666666666666666,True,30_or_above,14,6,0.12384510367784107,0,11,35,35-44__active,0.12384510367784107,0.12384510367784107,False,predicted_previous_year,Random Forest
borough_35__age_5__activity_0,35,5,45-54,0,inactive,0.0567786599165565,5,7.657599650630489,1.0,True,5_to_below_10,14,6,0.09649492293281481,0,11,35,45-54__inactive,0.09649492293281481,0.09649492293281481,False,predicted_previous_year,Random Forest
borough_35__age_5__activity_1,35,5,45-54,1,fairly_active,0.0,6,3.803965740487391,1.0,True,below_5,14,6,0.10093743069459434,0,11,35,45-54__fairly_active,0.10093743069459434,0.10093743069459434,False,predicted_previous_year,Random Forest
borough_35__age_5__activity_2,35,5,45-54,2,active,0.1917743988294281,6,32.07278456086473,0.3333333333333333,True,30_or_above,14,6,0.15580088409615425,0,11,35,45-54__active,0.15580088409615425,0.15580088409615425,False,predicted_previous_year,Random Forest
borough_35__age_6__activity_0,35,6,55-64,0,inactive,0.0158685173858488,6,5.824143210826337,1.0,True,5_to_below_10,14,6,0.09976585752303993,0,11,35,55-64__inactive,0.09976585752303993,0.09976585752303993,False,predicted_previous_year,Random Forest
borough_35__age_6__activity_1,35,6,55-64,1,fairly_active,0.0,6,2.8197517433156842,1.0,True,below_5,14,6,0.1071994850522598,0,11,35,55-64__fairly_active,0.1071994850522598,0.1071994850522598,False,predicted_previous_year,Random Forest
borough_35__age_6__activity_2,35,6,55-64,2,active,0.0845845151034659,6,24.296664772454037,0.3333333333333333,True,10_to_below_30,14,6,0.12902805589173647,0,11,35,55-64__active,0.12902805589173647,0.12902805589173647,False,predicted_previous_year,Random Forest
borough_35__age_7__activity_0,35,7,65-74,0,inactive,0.1034912243746282,6,6.08070488822171,1.0,True,5_to_below_10,14,6,0.08054663818683723,0,11,35,65-74__inactive,0.08054663818683724,0.08054663818683724,False,predicted_previous_year,Random Forest
borough_35__age_7__activity_1,35,7,65-74,1,fairly_active,0.0,6,3.756233279596482,1.0,True,below_5,14,6,0.10788521615509883,0,11,35,65-74__fairly_active,0.10788521615509884,0.10788521615509884,False,predicted_previous_year,Random Forest
borough_35__age_7__activity_2,35,7,65-74,2,active,0.2157670941250137,6,18.462975829199635,0.5,True,10_to_below_30,14,6,0.13255158214600674,0,11,35,65-74__active,0.1325515821460067,0.1325515821460067,False,predicted_previous_year,Random Forest
borough_35__age_8__activity_0,35,8,75-84,0,inactive,0.0,6,3.213347027604679,1.0,True,below_5,14,6,0.09976516525226098,0,11,35,75-84__inactive,0.09976516525226095,0.09976516525226095,False,predicted_previous_year,Random Forest
borough_35__age_8__activity_1,35,8,75-84,1,fairly_active,0.3975554033849254,6,1.9891729614920135,1.0,True,below_5,14,6,0.1010121774441029,0,11,35,75-84__fairly_active,0.10101217744410289,0.10101217744410289,False,predicted_previous_year,Random Forest
borough_35__age_8__activity_2,35,8,75-84,2,active,0.2233867654142306,6,10.102607981304699,1.0,True,10_to_below_30,14,6,0.13275663271997906,0,11,35,75-84__active,0.13275663271997906,0.13275663271997906,False,predicted_previous_year,Random Forest
borough_35__age_9__activity_0,35,9,85+,0,inactive,,4,2.7681894730239778,1.0,False,below_5,14,6,0.1075339928878794,0,11,35,85+__inactive,0.1075339928878794,0.1075339928878794,False,predicted_previous_year,Random Forest
borough_35__age_9__activity_1,35,9,85+,1,fairly_active,,3,1.0,1.0,False,below_5,14,6,0.10709008538597571,0,11,35,85+__fairly_active,0.10709008538597571,0.10709008538597571,False,predicted_previous_year,Random Forest
borough_35__age_9__activity_2,35,9,85+,2,active,0.0,2,1.0,1.0,True,below_5,14,6,0.11040690453037168,0,11,35,85+__active,0.11040690453037168,0.11040690453037168,False,predicted_previous_year,Random Forest
borough_44__age_2__activity_0,44,2,16-24,0,inactive,0.3180286264036109,6,5.470723511179017,1.0,True,5_to_below_10,14,6,0.10669389465633372,0,11,44,16-24__inactive,0.10669389465633372,0.10669389465633372,False,predicted_previous_year,Random Forest
borough_44__age_2__activity_1,44,2,16-24,1,fairly_active,0.0,6,1.9162432256181767,1.0,True,below_5,14,6,0.10710936357486625,0,11,44,16-24__fairly_active,0.10710936357486625,0.10710936357486625,False,predicted_previous_year,Random Forest
borough_44__age_2__activity_2,44,2,16-24,2,active,0.1305828543400247,6,17.591725874725224,0.6666666666666666,True,10_to_below_30,14,6,0.1675612524761206,0,11,44,16-24__active,0.16756125247612058,0.16756125247612058,False,predicted_previous_year,Random Forest
borough_44__age_3__activity_0,44,3,25-34,0,inactive,0.1956000081297826,6,8.143723906460218,1.0,True,5_to_below_10,14,6,0.08135718830660237,0,11,44,25-34__inactive,0.08135718830660237,0.08135718830660237,False,predicted_previous_year,Random Forest
borough_44__age_3__activity_1,44,3,25-34,1,fairly_active,0.0,6,5.12145183221808,1.0,True,5_to_below_10,14,6,0.09855308965210371,0,11,44,25-34__fairly_active,0.09855308965210371,0.09855308965210371,False,predicted_previous_year,Random Forest
borough_44__age_3__activity_2,44,3,25-34,2,active,0.0888484247512662,6,37.42730569996689,0.3333333333333333,True,30_or_above,14,6,0.10935920971786299,0,11,44,25-34__active,0.1091385340827934,0.1091385340827934,False,predicted_previous_year,Random Forest
borough_44__age_4__activity_0,44,4,35-44,0,inactive,0.1660013213699283,6,5.061691856443922,1.0,True,5_to_below_10,14,6,0.07995189918964,0,11,44,35-44__inactive,0.07995189918964002,0.07995189918964002,False,predicted_previous_year,Random Forest
borough_44__age_4__activity_1,44,4,35-44,1,fairly_active,0.3559052879140685,6,2.9685435884291174,1.0,True,below_5,14,6,0.08804115715671992,0,11,44,35-44__fairly_active,0.08804115715671992,0.08804115715671992,False,predicted_previous_year,Random Forest
borough_44__age_4__activity_2,44,4,35-44,2,active,0.2022253480371641,6,29.676908690576653,0.3333333333333333,True,10_to_below_30,14,6,0.12058558271606219,0,11,44,35-44__active,0.12058558271606222,0.12058558271606222,False,predicted_previous_year,Random Forest
borough_44__age_5__activity_0,44,5,45-54,0,inactive,0.0,6,5.131833051499461,1.0,True,5_to_below_10,14,6,0.08678843691968469,0,11,44,45-54__inactive,0.08678843691968469,0.08678843691968469,False,predicted_previous_year,Random Forest
borough_44__age_5__activity_1,44,5,45-54,1,fairly_active,0.1235529209093327,5,2.956580849462246,1.0,True,below_5,14,6,0.09228371613531403,0,11,44,45-54__fairly_active,0.09228371613531404,0.09228371613531404,False,predicted_previous_year,Random Forest
borough_44__age_5__activity_2,44,5,45-54,2,active,0.1471202564134979,6,24.157166816366868,0.3333333333333333,True,10_to_below_30,14,6,0.15576136984476796,0,11,44,45-54__active,0.15576136984476796,0.15576136984476796,False,predicted_previous_year,Random Forest
borough_44__age_6__activity_0,44,6,55-64,0,inactive,0.0,6,5.606946261788775,1.0,True,5_to_below_10,14,6,0.08916325249670065,0,11,44,55-64__inactive,0.08916325249670065,0.08916325249670065,False,predicted_previous_year,Random Forest
borough_44__age_6__activity_1,44,6,55-64,1,fairly_active,0.0,6,3.286124290318853,1.0,True,below_5,14,6,0.09838952268975863,0,11,44,55-64__fairly_active,0.09838952268975863,0.09838952268975863,False,predicted_previous_year,Random Forest
